date,temp_max,temp_min,temp_mean,city
2025-12-17,8.0,-1.0,3.8,New York
2025-12-18,12.0,3.0,7.5,New York
2025-12-19,13.0,0.6,8.7,New York
2025-12-20,4.4,-1.0,1.9,New York
2025-12-21,8.3,-0.6,3.5,New York
2025-12-22,2.7,-3.1,-0.4,New York
2025-12-23,4.3,-0.2,1.8,New York
2025-12-24,10.0,3.6,5.9,New York
2025-12-25,6.7,1.3,3.8,New York
2023-09-14,27.0,11.0,19.0,Tennessee
2023-09-15,29.0,12.0,20.1,Tennessee
2023-09-16,24.0,17.0,19.4,Tennessee
2023-09-17,26.0,14.0,19.2,Tennessee
2023-09-18,25.0,12.0,18.3,Tennessee
2023-09-19,28.0,11.0,18.8,Tennessee
2023-09-20,28.7,13.0,21.2,Tennessee
2023-09-21,29.0,17.0,22.2,Tennessee
2023-09-22,29.0,14.0,21.2,Tennessee
2023-09-23,29.0,14.0,21.2,Tennessee
2023-09-24,28.0,10.0,19.7,Tennessee
2023-09-25,31.0,17.0,22.7,Tennessee
2023-09-26,32.0,15.0,22.6,Tennessee
2023-09-27,32.0,17.0,23.4,Tennessee
2023-09-28,22.0,18.0,20.2,Tennessee
2023-09-29,28.0,18.0,21.9,Tennessee
2023-09-30,30.0,16.0,22.0,Tennessee
2023-10-01,30.0,16.0,22.3,Tennessee
2023-10-02,30.0,16.0,22.1,Tennessee
2023-10-03,30.0,16.0,22.7,Tennessee
2023-10-04,29.0,15.0,21.4,Tennessee
2023-10-05,25.6,18.0,20.3,Tennessee
2023-10-06,25.0,16.0,19.9,Tennessee
2023-10-07,18.0,8.0,12.7,Tennessee
2023-10-08,19.0,5.0,12.2,Tennessee
2023-10-09,22.0,9.0,14.8,Tennessee
2023-10-10,23.0,9.0,15.2,Tennessee
2023-10-11,22.0,9.0,15.4,Tennessee
2023-10-12,26.0,12.0,18.6,Tennessee
2023-10-13,24.3,13.0,19.0,Tennessee
2023-10-14,19.0,13.0,16.6,Tennessee
2023-10-15,14.4,11.0,12.5,Tennessee
2023-10-16,13.0,8.0,10.8,Tennessee
2023-10-17,15.0,8.0,12.1,Tennessee
2023-10-18,22.0,4.0,12.8,Tennessee
2023-10-19,24.0,11.0,16.6,Tennessee
2023-10-20,22.0,10.0,17.1,Tennessee
2023-10-21,28.0,6.0,16.5,Tennessee
2023-10-22,21.0,10.0,15.1,Tennessee
2023-10-23,26.0,8.0,15.0,Tennessee
2023-10-24,25.0,12.0,17.5,Tennessee
2023-10-25,27.0,12.0,18.9,Tennessee
2023-10-26,28.0,13.0,20.8,Tennessee
2023-10-27,25.0,18.0,21.0,Tennessee
2023-10-28,29.0,16.0,22.0,Tennessee
2023-10-29,26.0,17.0,20.9,Tennessee
2023-10-30,17.0,3.0,7.7,Tennessee
2023-10-31,10.0,-1.0,4.3,Tennessee
2023-11-01,10.0,-3.0,3.1,Tennessee
2023-11-02,15.0,-3.0,5.0,Tennessee
2023-11-03,18.0,-1.0,8.5,Tennessee
2023-11-04,25.0,5.0,13.7,Tennessee
2023-11-05,22.0,8.0,14.1,Tennessee
2023-11-06,26.0,6.0,16.0,Tennessee
2023-11-07,25.0,12.0,18.6,Tennessee
2023-11-08,28.0,12.0,20.0,Tennessee
2023-11-09,21.0,12.0,17.5,Tennessee
2023-11-10,16.0,8.0,11.5,Tennessee
2023-11-11,17.0,6.0,11.3,Tennessee
2023-11-12,19.0,3.0,10.4,Tennessee
2023-11-13,21.0,3.0,10.8,Tennessee
2023-11-14,18.0,4.0,10.9,Tennessee
2023-11-15,20.0,5.0,12.7,Tennessee
2023-11-16,24.0,11.0,17.1,Tennessee
2023-11-17,19.0,15.0,17.3,Tennessee
2023-11-18,14.0,5.0,10.1,Tennessee
2023-11-19,17.0,-1.0,7.8,Tennessee
2023-11-20,21.0,5.0,14.1,Tennessee
2023-11-21,14.0,7.0,12.0,Tennessee
2023-11-22,9.0,2.0,6.2,Tennessee
2023-11-23,13.0,-1.0,4.6,Tennessee
2023-11-24,15.0,4.0,8.4,Tennessee
2023-11-25,13.0,2.0,6.5,Tennessee
2023-11-26,11.0,2.0,7.4,Tennessee
2023-11-27,8.0,0.0,3.0,Tennessee
2023-11-28,5.0,-4.0,0.7,Tennessee
2023-11-29,15.0,-5.0,4.5,Tennessee
2023-11-30,17.0,-1.0,9.3,Tennessee
2023-12-01,15.0,7.0,11.3,Tennessee
2023-12-02,15.0,11.0,13.2,Tennessee
2023-12-03,15.0,3.0,10.2,Tennessee
2023-12-04,13.0,3.0,8.2,Tennessee
2023-12-05,14.0,0.0,7.1,Tennessee
2023-12-06,8.0,0.0,4.6,Tennessee
2023-12-07,16.0,-1.0,6.9,Tennessee
2023-12-08,18.0,6.0,12.3,Tennessee
2023-12-09,19.0,10.0,15.2,Tennessee
2023-12-10,10.0,-1.0,4.7,Tennessee
2023-12-11,8.0,-4.0,1.5,Tennessee
2023-12-12,14.0,-3.0,4.8,Tennessee
2023-12-13,14.0,-1.0,6.0,Tennessee
2023-12-14,16.0,0.0,7.1,Tennessee
2023-12-15,16.0,-1.0,6.2,Tennessee
2023-12-16,16.0,3.0,9.5,Tennessee
2023-12-17,11.0,6.0,8.5,Tennessee
2023-12-18,8.0,-1.0,3.8,Tennessee
2023-12-19,5.0,-5.0,-0.5,Tennessee
2023-12-20,11.0,-4.0,2.7,Tennessee
2023-12-21,11.0,-2.0,4.4,Tennessee
2023-12-22,16.0,-1.0,6.9,Tennessee
2023-12-23,12.5,8.0,9.9,Tennessee
2023-12-24,20.0,8.0,13.5,Tennessee
2023-12-25,17.0,12.0,14.6,Tennessee
2023-12-26,11.0,2.0,7.9,Tennessee
2023-12-27,12.0,-2.0,5.2,Tennessee
2023-12-28,5.0,-1.0,2.7,Tennessee
2023-12-29,4.0,3.0,3.4,Tennessee
2023-12-30,5.0,1.7,3.4,Tennessee
2023-12-31,14.0,0.0,5.3,Tennessee
2024-01-01,3.0,1.0,2.1,Tennessee
2024-01-02,7.0,-1.0,3.0,Tennessee
2024-01-03,4.0,-4.0,-0.4,Tennessee
2024-01-04,9.0,-1.0,2.2,Tennessee
2024-01-05,10.0,-4.0,2.9,Tennessee
2024-01-06,7.0,4.0,5.3,Tennessee
2024-01-07,9.0,-1.0,4.3,Tennessee
2024-01-08,11.0,-2.0,4.2,Tennessee
2024-01-09,10.0,2.0,7.2,Tennessee
2024-01-10,8.0,2.0,4.1,Tennessee
2024-01-11,15.0,4.0,8.3,Tennessee
2024-01-12,13.0,0.0,8.6,Tennessee
2024-01-13,6.0,-2.0,1.1,Tennessee
2024-01-14,1.0,-9.0,-4.4,Tennessee
2024-01-15,-6.6,-12.0,-10.4,Tennessee
2024-01-16,-8.0,-14.0,-11.6,Tennessee
2024-01-17,-3.0,-19.0,-10.3,Tennessee
2024-01-18,1.2,-11.0,-3.8,Tennessee
2024-01-19,0.0,-11.0,-4.8,Tennessee
2024-01-20,-9.0,-14.0,-11.8,Tennessee
2024-01-21,-2.0,-16.0,-8.9,Tennessee
2024-01-22,8.0,-8.0,0.2,Tennessee
2024-01-23,13.0,4.0,9.0,Tennessee
2024-01-24,16.0,11.0,13.9,Tennessee
2024-01-25,16.0,13.0,14.4,Tennessee
2024-01-26,16.0,10.0,12.6,Tennessee
2024-01-27,12.0,5.0,9.0,Tennessee
2024-01-28,6.0,3.0,4.7,Tennessee
2024-01-29,3.0,0.0,2.2,Tennessee
2024-01-30,15.0,-3.0,4.9,Tennessee
2024-01-31,9.0,0.0,4.8,Tennessee
2024-02-01,15.0,-4.0,5.5,Tennessee
2024-02-02,21.0,4.0,11.1,Tennessee
2024-02-03,19.0,4.0,11.4,Tennessee
2024-02-04,15.0,7.0,10.4,Tennessee
2024-02-05,17.0,4.0,10.2,Tennessee
2024-02-06,15.0,1.0,7.0,Tennessee
2024-02-07,19.0,-2.0,8.8,Tennessee
2024-02-08,17.0,10.0,12.8,Tennessee
2024-02-09,16.0,9.7,12.9,Tennessee
2024-02-10,16.0,10.0,14.6,Tennessee
2024-02-11,13.0,7.0,9.8,Tennessee
2024-02-12,10.0,1.0,8.1,Tennessee
2024-02-13,12.0,0.0,5.3,Tennessee
2024-02-14,18.0,-1.0,8.2,Tennessee
2024-02-15,20.0,2.0,11.3,Tennessee
2024-02-16,18.0,1.0,8.1,Tennessee
2024-02-17,1.0,-4.0,-1.4,Tennessee
2024-02-18,10.0,-8.0,0.5,Tennessee
2024-02-19,14.0,-3.0,5.3,Tennessee
2024-02-20,17.0,1.0,8.5,Tennessee
2024-02-21,21.0,1.0,11.9,Tennessee
2024-02-22,16.0,12.0,14.0,Tennessee
2024-02-23,17.0,7.0,11.8,Tennessee
2024-02-24,9.0,1.0,6.9,Tennessee
2024-02-25,20.0,-2.0,8.9,Tennessee
2024-02-26,24.0,14.0,18.6,Tennessee
2024-02-27,23.0,16.0,20.1,Tennessee
2024-02-28,22.0,0.0,10.5,Tennessee
2024-02-29,9.0,-2.0,3.8,Tennessee
2024-03-01,9.0,4.0,6.8,Tennessee
2024-03-02,15.0,6.0,10.6,Tennessee
2024-03-03,21.0,4.0,12.0,Tennessee
2024-03-04,25.0,11.0,18.0,Tennessee
2024-03-05,18.0,14.0,16.7,Tennessee
2024-03-06,15.0,12.0,13.8,Tennessee
2024-03-07,19.0,12.0,14.6,Tennessee
2024-03-08,20.0,12.7,15.3,Tennessee
2024-03-09,14.0,5.0,9.5,Tennessee
2024-03-10,12.0,1.0,6.3,Tennessee
2024-03-11,17.0,-2.0,7.0,Tennessee
2024-03-12,21.0,1.0,11.5,Tennessee
2024-03-13,24.0,6.0,15.8,Tennessee
2024-03-14,27.0,14.0,20.2,Tennessee
2024-03-15,20.0,11.0,15.6,Tennessee
2024-03-16,20.0,5.0,12.6,Tennessee
2024-03-17,16.0,7.0,12.1,Tennessee
2024-03-18,7.0,1.0,3.9,Tennessee
2024-03-19,15.0,-4.0,5.8,Tennessee
2024-03-20,24.0,8.0,14.0,Tennessee
2024-03-21,18.0,5.0,11.7,Tennessee
2024-03-22,24.0,11.0,15.0,Tennessee
2024-03-23,14.0,6.0,10.2,Tennessee
2024-03-24,20.0,3.0,10.9,Tennessee
2024-03-25,20.0,13.0,15.7,Tennessee
2024-03-26,21.0,10.0,15.1,Tennessee
2024-03-27,13.0,3.0,8.7,Tennessee
2024-03-28,17.0,3.0,10.4,Tennessee
2024-03-29,23.0,3.0,14.0,Tennessee
2024-03-30,26.0,10.4,19.3,Tennessee
2024-03-31,25.0,15.0,20.5,Tennessee
2024-04-01,26.0,20.0,22.3,Tennessee
2024-04-02,23.0,16.0,20.9,Tennessee
2024-04-03,14.0,7.0,9.8,Tennessee
2024-04-04,12.0,7.0,9.0,Tennessee
2024-04-05,10.0,1.0,6.6,Tennessee
2024-04-06,16.0,2.0,9.5,Tennessee
2024-04-07,25.0,5.0,15.5,Tennessee
2024-04-08,24.0,15.0,19.4,Tennessee
2024-04-09,17.0,15.0,16.0,Tennessee
2024-04-10,20.0,15.0,18.2,Tennessee
2024-04-11,20.0,13.0,15.5,Tennessee
2024-04-12,19.0,9.0,13.6,Tennessee
2024-04-13,26.0,5.0,15.8,Tennessee
2024-04-14,30.0,13.0,22.0,Tennessee
2024-04-15,30.0,16.0,23.1,Tennessee
2024-04-16,30.0,17.0,23.2,Tennessee
2024-04-17,27.0,19.0,23.1,Tennessee
2024-04-18,30.0,20.0,23.4,Tennessee
2024-04-19,22.0,14.0,17.0,Tennessee
2024-04-20,18.0,8.0,13.1,Tennessee
2024-04-21,14.0,7.0,10.6,Tennessee
2024-04-22,20.0,2.0,10.8,Tennessee
2024-04-23,24.0,5.0,15.4,Tennessee
2024-04-24,23.0,14.0,18.5,Tennessee
2024-04-25,22.0,8.0,15.9,Tennessee
2024-04-26,29.0,12.0,20.5,Tennessee
2024-04-27,29.0,21.0,23.8,Tennessee
2024-04-28,27.0,19.0,23.1,Tennessee
2024-04-29,27.0,17.0,22.4,Tennessee
2024-04-30,27.0,15.0,19.9,Tennessee
2024-05-01,30.0,13.0,21.9,Tennessee
2024-05-02,30.0,14.0,22.1,Tennessee
2024-05-03,25.0,19.0,21.7,Tennessee
2024-05-04,24.0,19.0,20.8,Tennessee
2024-05-05,28.0,16.0,22.1,Tennessee
2024-05-06,26.0,19.0,21.7,Tennessee
2024-05-07,27.0,17.0,22.7,Tennessee
2024-05-08,26.0,20.0,22.5,Tennessee
2024-05-09,28.0,18.0,22.1,Tennessee
2024-05-10,19.0,12.0,16.6,Tennessee
2024-05-11,25.0,10.0,17.2,Tennessee
2024-05-12,27.0,9.0,18.4,Tennessee
2024-05-13,21.0,14.0,17.0,Tennessee
2024-05-14,25.0,16.0,19.2,Tennessee
2024-05-15,23.0,16.0,19.4,Tennessee
2024-05-16,27.0,16.0,20.7,Tennessee
2024-05-17,22.0,18.0,20.0,Tennessee
2024-05-18,26.0,18.0,21.2,Tennessee
2024-05-19,30.0,16.0,23.1,Tennessee
2024-05-20,32.0,16.0,24.1,Tennessee
2024-05-21,31.0,18.0,25.1,Tennessee
2024-05-22,28.0,19.0,22.7,Tennessee
2024-05-23,28.0,18.0,22.8,Tennessee
2024-05-24,25.0,18.0,21.3,Tennessee
2024-05-25,30.0,19.0,23.8,Tennessee
2024-05-26,27.0,19.0,22.5,Tennessee
2024-05-27,29.0,18.0,23.2,Tennessee
2024-05-28,28.0,16.0,22.1,Tennessee
2024-05-29,26.0,13.0,19.8,Tennessee
2024-05-30,26.0,11.0,19.2,Tennessee
2024-05-31,27.0,13.0,20.5,Tennessee
2024-06-01,24.0,17.0,19.5,Tennessee
2024-06-02,29.0,19.0,23.2,Tennessee
2024-06-03,29.7,17.0,21.8,Tennessee
2024-06-04,27.2,19.0,22.9,Tennessee
2024-06-05,31.0,21.0,25.5,Tennessee
2024-06-06,31.0,22.0,25.9,Tennessee
2024-06-07,29.0,16.0,23.5,Tennessee
2024-06-08,30.0,14.0,22.5,Tennessee
2024-06-09,25.0,17.0,22.0,Tennessee
2024-06-10,27.0,15.0,20.9,Tennessee
2024-06-11,26.0,13.0,19.1,Tennessee
2024-06-12,28.0,12.0,20.5,Tennessee
2024-06-13,32.0,14.0,24.0,Tennessee
2024-06-14,34.0,18.0,26.3,Tennessee
2024-06-15,34.0,21.0,27.7,Tennessee
2024-06-16,36.0,22.0,27.8,Tennessee
2024-06-17,34.0,21.0,26.8,Tennessee
2024-06-18,31.0,22.0,27.1,Tennessee
2024-06-19,31.0,22.0,27.2,Tennessee
2024-06-20,33.0,19.0,26.6,Tennessee
2024-06-21,34.0,20.0,27.5,Tennessee
2024-06-22,36.0,22.0,28.5,Tennessee
2024-06-23,35.0,22.0,27.2,Tennessee
2024-06-24,33.0,21.0,26.6,Tennessee
2024-06-25,36.0,19.0,27.2,Tennessee
2024-06-26,33.0,23.0,26.3,Tennessee
2024-06-27,30.0,22.0,25.0,Tennessee
2024-06-28,34.0,20.0,27.5,Tennessee
2024-06-29,35.0,24.0,29.2,Tennessee
2024-06-30,33.0,24.0,27.2,Tennessee
2024-07-01,28.0,19.0,23.2,Tennessee
2024-07-02,35.0,16.0,26.4,Tennessee
2024-07-03,35.0,26.0,29.7,Tennessee
2024-07-04,37.0,24.0,29.2,Tennessee
2024-07-05,32.0,23.0,26.6,Tennessee
2024-07-06,31.0,21.0,25.8,Tennessee
2024-07-07,32.0,18.0,25.8,Tennessee
2024-07-08,34.0,21.0,26.6,Tennessee
2024-07-09,35.0,23.0,27.8,Tennessee
2024-07-10,30.0,21.0,24.7,Tennessee
2024-07-11,33.0,19.0,26.0,Tennessee
2024-07-12,34.0,20.0,27.6,Tennessee
2024-07-13,35.0,21.0,27.8,Tennessee
2024-07-14,36.0,21.0,28.8,Tennessee
2024-07-15,36.0,23.0,29.6,Tennessee
2024-07-16,34.0,24.0,28.8,Tennessee
2024-07-17,33.0,23.0,28.2,Tennessee
2024-07-18,30.0,22.0,24.7,Tennessee
2024-07-19,29.0,17.0,23.8,Tennessee
2024-07-20,32.0,20.0,25.3,Tennessee
2024-07-21,32.0,22.0,25.0,Tennessee
2024-07-22,32.0,21.0,24.7,Tennessee
2024-07-23,27.0,21.0,23.3,Tennessee
2024-07-24,31.0,21.0,25.2,Tennessee
2024-07-25,30.0,22.0,25.4,Tennessee
2024-07-26,29.0,22.0,24.8,Tennessee
2024-07-27,32.0,21.0,25.5,Tennessee
2024-07-28,29.0,23.0,25.5,Tennessee
2024-07-29,28.0,22.0,24.7,Tennessee
2024-07-30,35.0,22.0,27.5,Tennessee
2024-07-31,35.0,22.0,28.8,Tennessee
2024-08-01,35.0,23.2,29.2,Tennessee
2024-08-02,33.0,23.3,27.4,Tennessee
2024-08-03,31.0,20.8,25.9,Tennessee
2024-08-04,33.0,21.0,26.9,Tennessee
2024-08-05,34.0,21.8,27.9,Tennessee
2024-08-06,34.0,21.0,27.7,Tennessee
2024-08-07,27.0,23.0,24.9,Tennessee
2024-08-08,31.0,21.6,26.0,Tennessee
2024-08-09,30.0,20.3,25.0,Tennessee
2024-08-10,27.0,17.0,22.1,Tennessee
2024-08-11,29.0,17.0,22.6,Tennessee
2024-08-12,29.0,17.0,23.8,Tennessee
2024-08-13,31.0,19.0,24.7,Tennessee
2024-08-14,30.0,19.7,25.1,Tennessee
2024-08-15,35.0,19.0,27.0,Tennessee
2024-08-16,34.0,24.2,28.7,Tennessee
2024-08-17,36.0,22.3,28.3,Tennessee
2024-08-18,32.0,21.0,25.5,Tennessee
2024-08-19,29.0,19.0,23.3,Tennessee
2024-08-20,27.0,18.0,22.2,Tennessee
2024-08-21,27.0,13.0,20.6,Tennessee
2024-08-22,30.0,16.2,23.1,Tennessee
2024-08-23,33.0,18.0,25.6,Tennessee
2024-08-24,34.0,18.0,25.6,Tennessee
2024-08-25,34.0,17.7,26.2,Tennessee
2024-08-26,36.0,18.0,27.5,Tennessee
2024-08-27,37.8,20.0,29.4,Tennessee
2024-08-28,38.3,22.2,30.7,Tennessee
2024-08-29,38.9,22.8,31.0,Tennessee
2024-08-30,36.7,23.3,29.4,Tennessee
2024-08-31,34.4,22.2,27.4,Tennessee
2024-09-01,31.1,20.0,25.1,Tennessee
2024-09-02,30.0,19.4,23.5,Tennessee
2024-09-03,30.6,16.7,23.1,Tennessee
2024-09-04,29.0,21.8,24.8,Tennessee
2024-09-05,33.0,19.0,26.0,Tennessee
2024-09-06,32.0,18.0,25.2,Tennessee
2024-09-07,25.0,15.9,20.2,Tennessee
2024-09-08,25.0,11.0,18.1,Tennessee
2024-09-09,28.7,9.0,19.2,Tennessee
2024-09-10,30.8,14.0,22.2,Tennessee
2024-09-11,31.3,16.0,23.8,Tennessee
2024-09-12,25.0,19.4,21.6,Tennessee
2024-09-13,29.0,18.8,23.5,Tennessee
2024-09-14,27.0,19.6,22.3,Tennessee
2024-09-15,30.0,19.3,24.0,Tennessee
2024-09-16,31.0,19.0,24.3,Tennessee
2024-09-17,30.0,16.0,22.5,Tennessee
2024-09-18,29.0,17.4,22.3,Tennessee
2024-09-19,32.0,18.0,24.4,Tennessee
2024-09-20,34.0,18.6,25.8,Tennessee
2024-09-21,33.0,20.0,25.5,Tennessee
2024-09-22,33.0,20.8,26.3,Tennessee
2024-09-23,31.0,20.5,24.7,Tennessee
2024-09-24,30.0,19.5,22.8,Tennessee
2024-09-25,24.0,17.7,20.2,Tennessee
2024-09-26,27.0,15.0,20.8,Tennessee
2024-09-27,21.0,18.0,19.4,Tennessee
2024-09-28,20.0,16.0,17.7,Tennessee
2024-09-29,23.0,16.6,19.1,Tennessee
2024-09-30,24.0,16.0,20.3,Tennessee
2024-10-01,28.0,17.1,22.3,Tennessee
2024-10-02,24.0,15.6,18.9,Tennessee
2024-10-03,28.0,13.0,19.7,Tennessee
2024-10-04,30.0,16.9,22.4,Tennessee
2024-10-05,31.0,16.0,22.9,Tennessee
2024-10-06,31.0,16.0,23.2,Tennessee
2024-10-07,24.0,13.6,18.7,Tennessee
2024-10-08,24.0,9.0,16.8,Tennessee
2024-10-09,25.0,8.0,16.9,Tennessee
2024-10-10,27.0,10.0,18.0,Tennessee
2024-10-11,26.0,10.0,17.6,Tennessee
2024-10-12,28.0,10.0,18.5,Tennessee
2024-10-13,29.0,17.3,22.2,Tennessee
2024-10-14,18.0,9.1,13.6,Tennessee
2024-10-15,14.0,7.0,9.8,Tennessee
2024-10-16,16.0,3.0,9.1,Tennessee
2024-10-17,17.0,2.0,9.8,Tennessee
2024-10-18,21.0,2.0,11.5,Tennessee
2024-10-19,23.0,4.0,13.2,Tennessee
2024-10-20,24.0,4.0,14.2,Tennessee
2024-10-21,25.0,5.0,14.4,Tennessee
2024-10-22,27.0,7.0,16.7,Tennessee
2024-10-23,29.0,12.0,20.4,Tennessee
2024-10-24,25.0,10.0,17.0,Tennessee
2024-10-25,29.0,10.0,19.7,Tennessee
2024-10-26,21.0,15.2,17.5,Tennessee
2024-10-27,22.0,8.0,14.5,Tennessee
2024-10-28,26.0,9.0,16.7,Tennessee
2024-10-29,27.0,16.2,20.6,Tennessee
2024-10-30,27.0,14.0,20.2,Tennessee
2024-10-31,25.0,18.0,20.5,Tennessee
2024-11-01,19.0,11.9,15.6,Tennessee
2024-11-02,23.0,6.0,14.1,Tennessee
2024-11-03,27.0,11.7,18.8,Tennessee
2024-11-04,26.0,16.9,20.7,Tennessee
2024-11-05,24.0,18.1,21.6,Tennessee
2024-11-06,25.0,19.1,21.9,Tennessee
2024-11-07,19.0,15.0,17.7,Tennessee
2024-11-08,19.0,11.7,15.5,Tennessee
2024-11-09,17.2,11.2,13.8,Tennessee
2024-11-10,19.0,15.8,17.6,Tennessee
2024-11-11,20.0,10.0,15.6,Tennessee
2024-11-12,19.0,8.2,12.4,Tennessee
2024-11-13,17.0,7.0,12.5,Tennessee
2024-11-14,16.0,11.3,13.8,Tennessee
2024-11-15,12.0,10.0,11.0,Tennessee
2024-11-16,18.0,4.0,11.0,Tennessee
2024-11-17,22.0,4.0,12.2,Tennessee
2024-11-18,25.0,10.0,17.6,Tennessee
2024-11-19,20.1,14.8,18.4,Tennessee
2024-11-20,15.0,7.0,11.8,Tennessee
2024-11-21,29.0,4.0,7.4,Tennessee
2024-11-22,10.0,4.9,7.0,Tennessee
2024-11-23,13.0,2.0,6.8,Tennessee
2024-11-24,19.0,1.0,9.7,Tennessee
2024-11-25,20.0,11.0,16.2,Tennessee
2024-11-26,11.0,2.0,7.0,Tennessee
2024-11-27,15.0,1.0,8.8,Tennessee
2024-11-28,14.0,3.0,6.3,Tennessee
2024-11-29,7.0,-1.0,2.4,Tennessee
2024-11-30,7.0,-4.0,2.0,Tennessee
2024-12-01,6.5,-1.0,2.9,Tennessee
2024-12-02,4.0,-5.0,-0.9,Tennessee
2024-12-03,0.0,-4.0,-2.6,Tennessee
2024-12-04,13.0,-5.0,6.1,Tennessee
2024-12-05,9.0,-7.0,-0.3,Tennessee
2024-12-06,3.0,-9.0,-4.1,Tennessee
2024-12-07,13.0,-6.0,3.3,Tennessee
2024-12-08,13.8,3.8,9.2,Tennessee
2024-12-09,18.0,10.0,13.7,Tennessee
2024-12-10,14.0,5.0,10.6,Tennessee
2024-12-11,8.0,-1.0,3.3,Tennessee
2024-12-12,10.0,-2.7,3.3,Tennessee
2024-12-13,11.0,-1.0,5.0,Tennessee
2024-12-14,17.0,2.0,9.5,Tennessee
2024-12-15,13.0,9.0,11.5,Tennessee
2024-12-16,17.4,12.0,14.6,Tennessee
2024-12-17,15.0,10.0,12.5,Tennessee
2024-12-18,18.0,4.0,10.7,Tennessee
2024-12-19,9.0,1.0,4.9,Tennessee
2024-12-20,4.0,1.0,2.0,Tennessee
2024-12-21,4.0,-3.0,0.8,Tennessee
2024-12-22,5.0,-5.0,-0.2,Tennessee
2024-12-23,12.0,-4.0,4.4,Tennessee
2024-12-24,14.0,6.0,8.8,Tennessee
2024-12-25,17.0,3.0,10.5,Tennessee
2024-12-26,16.0,9.8,12.4,Tennessee
2024-12-27,14.3,9.4,12.4,Tennessee
2024-12-28,17.1,13.0,15.1,Tennessee
2024-12-29,17.0,10.0,13.4,Tennessee
2024-12-30,17.0,8.0,12.2,Tennessee
2024-12-31,15.0,6.0,10.5,Tennessee
2025-01-01,6.0,-3.0,2.9,Tennessee
2025-01-02,8.0,-4.0,2.1,Tennessee
2025-01-03,5.0,-1.0,2.8,Tennessee
2025-01-04,4.0,-3.0,0.7,Tennessee
2025-01-05,12.0,1.0,4.3,Tennessee
2025-01-06,12.0,-3.0,-0.5,Tennessee
2025-01-07,-1.0,-3.0,-2.3,Tennessee
2025-01-08,0.0,-7.0,-3.0,Tennessee
2025-01-09,1.0,-9.0,-3.9,Tennessee
2025-01-10,0.0,-2.0,-0.8,Tennessee
2025-01-11,1.0,-5.0,-1.0,Tennessee
2025-01-12,7.0,-7.0,-0.5,Tennessee
2025-01-13,4.0,-3.0,0.6,Tennessee
2025-01-14,9.0,-8.0,-0.5,Tennessee
2025-01-15,4.0,-7.0,-2.1,Tennessee
2025-01-16,12.0,-4.0,4.3,Tennessee
2025-01-17,16.0,-4.0,6.2,Tennessee
2025-01-18,9.0,2.0,5.7,Tennessee
2025-01-19,1.0,-10.0,-3.5,Tennessee
2025-01-20,-6.0,-14.0,-10.0,Tennessee
2025-01-21,-4.0,-12.0,-8.3,Tennessee
2025-01-22,-1.0,-15.0,-7.3,Tennessee
2025-01-23,5.0,-6.0,-0.5,Tennessee
2025-01-24,3.0,-5.0,-2.2,Tennessee
2025-01-25,11.0,-8.0,1.3,Tennessee
2025-01-26,9.0,-4.0,3.6,Tennessee
2025-01-27,9.0,0.0,3.4,Tennessee
2025-01-28,14.0,-3.0,5.7,Tennessee
2025-01-29,17.0,5.0,10.3,Tennessee
2025-01-30,12.0,2.0,6.3,Tennessee
2025-01-31,18.0,11.0,15.1,Tennessee
2025-02-01,10.0,6.0,8.2,Tennessee
2025-02-02,20.0,1.0,10.9,Tennessee
2025-02-03,23.0,7.0,15.8,Tennessee
2025-02-04,16.0,9.0,11.2,Tennessee
2025-02-05,20.0,9.0,12.5,Tennessee
2025-02-06,22.0,7.0,17.7,Tennessee
2025-02-07,11.0,6.0,8.3,Tennessee
2025-02-08,21.0,7.0,14.4,Tennessee
2025-02-09,7.0,2.0,4.0,Tennessee
2025-02-10,10.0,-1.0,4.5,Tennessee
2025-02-11,7.0,3.0,4.2,Tennessee
2025-02-12,13.0,4.0,8.0,Tennessee
2025-02-13,6.0,-4.0,0.8,Tennessee
2025-02-14,5.2,-5.0,0.2,Tennessee
2025-02-15,19.0,5.0,11.8,Tennessee
2025-02-16,16.5,-2.3,2.7,Tennessee
2025-02-17,3.0,-5.5,-1.5,Tennessee
2025-02-18,2.0,-4.0,-1.5,Tennessee
2025-02-19,-3.0,-7.7,-5.5,Tennessee
2025-02-20,-6.0,-12.4,-9.3,Tennessee
2025-02-21,-1.1,-14.0,-7.8,Tennessee
2025-02-22,5.3,-6.9,-1.2,Tennessee
2025-02-23,9.3,-4.0,1.6,Tennessee
2025-02-24,14.8,-1.9,5.9,Tennessee
2025-02-25,19.6,4.6,11.0,Tennessee
2025-02-26,26.0,3.0,14.0,Tennessee
2025-02-27,18.0,7.0,12.3,Tennessee
2025-02-28,21.0,1.0,12.7,Tennessee
2025-03-01,12.2,-0.9,7.5,Tennessee
2025-03-02,8.0,-3.7,1.2,Tennessee
2025-03-03,17.0,-2.0,6.8,Tennessee
2025-03-04,22.0,7.6,15.0,Tennessee
2025-03-05,13.1,1.9,7.2,Tennessee
2025-03-06,10.0,0.9,4.6,Tennessee
2025-03-07,16.0,1.7,9.4,Tennessee
2025-03-08,14.1,5.6,10.1,Tennessee
2025-03-09,18.0,3.9,10.4,Tennessee
2025-03-10,20.0,0.0,10.2,Tennessee
